## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	1.37736974972
#
## index of replication (iRep)
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	1.37736974972
#
## r^2
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	0.970499354253
#
## coverage
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	54.8151275234
#
## % windows passing filter
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	99.98
#
## fragments/Mbp
# genome	../../KBS0711/GSF1046-KBS0711-K_S18_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	5
#
