## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	1.48784063421
#
## index of replication (iRep)
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	1.48784063421
#
## r^2
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	0.985310897888
#
## coverage
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	42.5222265837
#
## % windows passing filter
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	99.98
#
## fragments/Mbp
# genome	../../KBS0711/GSF1046-KBS0711-WA_S25_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2015_SoilGenomes_Annotate/KBS0711/G-Chr1.fna	5
#
