## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175, GC correction min r^2 = 0.0
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	n/a
#
## un-filtered index of replication (iRep)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	7.41870884641
#
## raw index of replication (no GC bias correction)
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	8.22472363943
#
## r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	0.947529314553
#
## coverage
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	12.972011946
#
## % windows passing filter
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	83.24
#
## fragments/Mbp
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	50
#
## GC bias
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	-0.000139604375714
#
## GC r^2
# genome	/Users/WRShoemaker/github/Task2/LTDE/data/iRep/ATCC43928/GSF1046-ATCC43928-A_S29_mapped_sort_NOdup_sort.sam
/Users/WRShoemaker/github/Task2/LTDE/data/2016_KBSGenomes_Annotate/ATCC43928/G-Chr1.fna	4.90959761289e-05
#
